"Category","Description","Nutrient Data Bank Number","Data.Alpha Carotene","Data.Beta Carotene","Data.Beta Cryptoxanthin","Data.Carbohydrate","Data.Cholesterol","Data.Choline","Data.Fiber","Data.Lutein and Zeaxanthin","Data.Lycopene","Data.Niacin","Data.Protein","Data.Retinol","Data.Riboflavin","Data.Selenium","Data.Sugar Total","Data.Thiamin","Data.Water","Data.Fat.Monosaturated Fat","Data.Fat.Polysaturated Fat","Data.Fat.Saturated Fat","Data.Fat.Total Lipid","Data.Major Minerals.Calcium","Data.Major Minerals.Copper","Data.Major Minerals.Iron","Data.Major Minerals.Magnesium","Data.Major Minerals.Phosphorus","Data.Major Minerals.Potassium","Data.Major Minerals.Sodium","Data.Major Minerals.Zinc","Data.Vitamins.Vitamin A - RAE","Data.Vitamins.Vitamin B12","Data.Vitamins.Vitamin B6","Data.Vitamins.Vitamin C","Data.Vitamins.Vitamin E","Data.Vitamins.Vitamin K"
"Instant soup","Instant soup, noodle with egg, shrimp or chicken","58407050","0","1","0","9.17","0","0.8","0.4","3","0","0.74","1.55","0","0.035","3.5","0.3","0.055","85.69","0.937","0.334","1.235","2.68","6","0.028","0.62","5","17","28","286","0.1","0","0.04","0.005","0.0","0.37","1.4"
"Wonton soup","Wonton soup","58408010","0","6","0","5.25","4","19.0","0.2","12","0","0.58","2.08","1","0.016","1.1","0.34","0.024","91.18","0.077","0.071","0.062","0.26","5","0.024","0.21","3","18","32","406","0.12","1","0.09","0.076","0.7","0.06","0.9"
"Noodle soup with vegetables","Noodle soup with vegetables, Asian style","58408500","115","299","0","13.83","1","7.8","1.4","92","8","0.38","1.91","0","0.032","3.1","1.37","0.031","82.12","0.416","0.475","0.211","1.22","18","0.088","0.57","8","27","98","192","0.39","30","0.0","0.053","5.1","0.18","16.0"
"Noodle soup","Noodle soup, with fish ball, shrimp, and dark green leafy vegetable","58409000","0","113","0","10.23","20","22.8","0.7","114","0","1.175","4.46","10","0.044","7.2","0.24","0.026","82.51","0.525","0.632","0.338","1.7","40","0.075","0.33","9","61","115","184","0.36","19","0.22","0.053","3.5","0.46","13.1"
"Sopa seca","Sopa seca, Mexican style, NFS","58421000","0","128","1","18.26","8","6.6","1.1","57","4251","1.402","2.66","22","0.078","7.4","2.02","0.127","71.2","2.158","1.585","2.235","6.41","16","0.094","1.14","14","43","153","413","0.37","33","0.01","0.078","4.0","0.95","19.9"
"Sopa Seca de Fideo","Sopa Seca de Fideo, Mexican style, made with dry noodles, home recipe","58421010","0","129","1","16.58","8","7.3","1.3","64","3998","1.546","3.12","24","0.108","11.8","2.24","0.141","71.91","2.289","1.715","2.384","6.88","15","0.098","0.99","16","49","159","422","0.38","35","0.01","0.073","4.2","0.96","21.1"
"Sopa de Fideo Aguada","Sopa de Fideo Aguada, Mexican style noodle soup, home recipe","58421020","18","80","0","8.76","3","10.6","0.4","24","453","1.956","3.3","1","0.104","5.9","2.16","0.084","83.71","1.507","1.188","0.63","3.52","7","0.079","0.46","9","42","157","132","0.25","8","0.0","0.081","2.7","0.4","4.5"
"Sopa seca de arroz","Sopa seca de arroz, home recipe, Mexican style","58421060","0","122","1","20.78","8","5.8","1.0","57","3791","1.297","2.32","23","0.05","3.8","1.7","0.122","69.07","2.187","1.569","2.253","6.41","17","0.09","1.29","12","39","137","400","0.36","33","0.01","0.082","3.9","0.91","19.8"
"Sopa de tortilla","Sopa de tortilla, Mexican style tortilla soup, home recipe","58421080","8","43","0","7.52","12","11.5","0.7","12","209","1.424","4.86","29","0.098","4.7","2.15","0.045","78.77","2.738","1.422","2.728","7.59","83","0.067","0.33","13","97","147","277","0.56","32","0.21","0.091","2.5","0.4","3.5"
"Macaroni","Macaroni, tomatoes, and beef, baby food, NS as to strained or junior","58503000","184","379","0","9.43","6","10.4","1.2","6","146","0.733","2.43","0","0.049","8.4","2.26","0.043","86.52","0.52","0.136","0.448","1.28","16","0.044","0.41","10","42","92","36","0.45","40","0.2","0.052","0.9","1.72","18.0"
"Macaroni","Macaroni, tomatoes, and beef, baby food, strained","58503010","213","420","0","9.45","7","10.4","1.2","0","42","0.715","2.36","0","0.043","8.4","2.09","0.038","86.34","0.594","0.193","0.486","1.47","17","0.05","0.46","12","39","112","38","0.54","44","0.15","0.056","0.3","2.62","29.3"
"Macaroni","Macaroni, tomatoes, and beef, baby food, junior","58503020","154","338","0","9.4","4","10.4","1.1","12","250","0.751","2.5","0","0.055","8.4","2.43","0.048","86.7","0.447","0.079","0.411","1.1","14","0.039","0.36","7","44","72","35","0.36","35","0.24","0.047","1.5","0.81","6.7"
"Macaroni with beef and tomato sauce","Macaroni with beef and tomato sauce, baby food, toddler","58503050","0","36","0","11.53","7","14.1","1.1","11","333","1.34","4.34","0","0.06","1.8","0.37","0.06","81.81","0.782","0.14","0.705","1.9","12","0.02","0.8","15","49","148","35","0.48","3","0.23","0.09","1.9","0.09","0.4"
"Macaroni and cheese","Macaroni and cheese, baby food, strained","58508000","0","5","0","8.57","6","6.8","0.5","0","0","0.53","2.87","22","0.07","3.8","1.3","0.047","85.88","0.558","0.117","1.233","2.06","58","0.02","0.26","8","72","56","136","0.36","22","0.15","0.026","0.7","0.02","0.2"
"Macaroni and cheese","Macaroni and cheese, baby food, toddler","58508300","0","6","0","11.2","7","3.2","0.5","2","0","0.79","3.5","19","0.09","6.6","0.79","0.04","81.7","0.7","0.17","1.53","2.6","102","0.041","0.6","9","81","18","264","0.43","19","0.06","0.05","0.0","0.03","0.2"
"Spaghetti","Spaghetti, tomato sauce, and beef, baby food, junior","58509020","304","601","0","11.42","5","7.7","1.1","0","1030","0.967","2.57","0","0.068","8.4","2.72","0.048","84.17","0.497","0.185","0.543","1.37","15","0.03","0.53","11","35","122","30","0.53","63","0.03","0.064","0.2","0.07","0.8"
"Ravioli","Ravioli, cheese-filled, with tomato sauce, baby food, toddler","58509100","2","230","3","16.3","7","8.0","0.1","69","1632","1.65","3.6","32","0.14","13.4","0.59","0.12","76.5","0.57","0.48","0.96","2.2","54","0.04","0.8","7","56","32","282","0.35","51","0.05","0.09","0.1","0.42","9.4"
"Macaroni with vegetables","Macaroni with vegetables, baby food, strained","58509200","39","282","0","8.4","5","6.4","1.5","341","290","0.56","1.7","16","0.05","6.4","1.2","0.06","87.3","0.58","0.144","1.23","2.1","14","0.11","0.5","24","50","133","11","0.4","41","0.0","0.11","2.9","0.23","2.1"
"Meat substitute","Meat substitute, cereal- and vegetable protein-based, fried","59003000","0","3","0","61.87","0","27.8","9.0","150","0","3.688","11.28","0","0.138","49.8","0.5","0.303","17.58","2.326","3.011","1.035","7.04","60","0.361","4.03","152","296","368","282","2.41","0","0.0","0.315","0.0","1.4","8.6"
"Clementine","Clementine, raw","61100600","101","155","407","13.34","0","10.2","1.8","138","0","0.376","0.81","0","0.036","0.1","10.58","0.058","85.17","0.06","0.065","0.039","0.31","37","0.042","0.15","12","20","166","2","0.07","34","0.0","0.078","26.7","0.2","0.0"
"Grapefruit","Grapefruit, raw","61101010","3","686","6","10.66","0","7.7","1.6","5","1419","0.204","0.77","0","0.031","0.1","6.89","0.043","88.06","0.02","0.036","0.021","0.14","22","0.032","0.08","9","18","135","0","0.07","58","0.0","0.053","31.2","0.13","0.0"
"Grapefruit","Grapefruit, canned","61101200","0","0","0","9.15","0","5.1","0.4","0","0","0.249","0.58","0","0.021","0.9","8.75","0.039","89.85","0.014","0.024","0.014","0.1","15","0.067","0.41","10","10","132","2","0.09","0","0.0","0.02","21.8","0.09","0.0"
"Kumquat","Kumquat, raw","61110010","155","0","193","15.9","0","8.4","6.5","129","0","0.429","1.88","0","0.09","0.0","9.36","0.037","80.85","0.154","0.171","0.103","0.86","62","0.095","0.86","20","19","186","10","0.17","15","0.0","0.036","43.9","0.15","0.0"
"Lemon","Lemon, raw","61113010","1","3","20","9.32","0","5.1","2.8","11","0","0.1","1.1","0","0.02","0.4","2.5","0.04","88.98","0.011","0.089","0.039","0.3","26","0.037","0.6","8","16","138","2","0.06","1","0.0","0.08","53.0","0.15","0.0"
"Lemon pie filling","Lemon pie filling","61113500","0","27","4","68.78","115","74.8","0.4","159","0","0.43","4.72","83","0.183","12.3","62.22","0.061","19.21","2.825","1.681","1.643","6.76","23","0.042","0.94","7","71","75","77","0.47","85","0.22","0.065","9.4","0.75","4.2"
"Lime","Lime, raw","61116010","0","30","0","10.54","0","5.1","2.8","0","0","0.2","0.7","0","0.02","0.4","1.69","0.03","88.26","0.019","0.055","0.022","0.2","33","0.065","0.6","6","18","102","2","0.11","2","0.0","0.043","29.1","0.22","0.6"
"Orange","Orange, raw","61119010","11","71","116","11.75","0","8.4","2.4","129","0","0.282","0.94","0","0.04","0.5","9.35","0.087","86.75","0.023","0.025","0.015","0.12","40","0.045","0.1","10","14","181","0","0.07","11","0.0","0.06","53.2","0.18","0.0"
"Orange","Orange, canned, NFS","61122300","130","188","490","11.82","0","8.7","0.7","159","0","0.434","0.6","0","0.028","0.4","11.14","0.08","87.27","0.005","0.005","0.003","0.04","11","0.032","0.26","11","10","130","5","0.5","42","0.0","0.041","33.3","0.1","0.0"
"Orange","Orange, canned, juice pack","61122320","133","193","503","9.57","0","8.9","0.7","163","0","0.445","0.62","0","0.029","0.4","8.87","0.082","89.51","0.005","0.005","0.003","0.03","11","0.033","0.27","11","10","133","5","0.51","43","0.0","0.042","34.2","0.1","0.0"
"Orange","Orange, canned, in syrup","61122330","126","183","478","14.07","0","8.5","0.7","155","0","0.423","0.59","0","0.028","0.4","13.42","0.078","85.04","0.005","0.005","0.003","0.04","10","0.032","0.26","10","10","126","5","0.48","41","0.0","0.04","32.5","0.1","0.0"
"Tangerine","Tangerine, raw","61125010","101","155","407","13.34","0","10.2","1.8","138","0","0.376","0.81","0","0.036","0.1","10.58","0.058","85.17","0.06","0.065","0.039","0.31","37","0.042","0.15","12","20","166","2","0.07","34","0.0","0.078","26.7","0.2","0.0"
"Grapefruit juice","Grapefruit juice, 100%, freshly squeezed","61201010","2","4","1","9.2","0","7.7","0.1","10","0","0.2","0.5","0","0.02","0.1","9.1","0.04","90.0","0.013","0.024","0.014","0.1","9","0.033","0.2","12","15","162","1","0.05","1","0.0","0.044","38.0","0.22","0.0"
"Grapefruit juice","Grapefruit juice, 100%, NS as to form","61201020","2","20","1","7.59","1","7.7","0.2","10","0","0.253","0.55","0","0.02","0.1","7.72","0.062","90.9","0.093","0.175","0.082","0.7","16","0.032","0.07","10","17","141","1","0.04","2","0.0","0.0","39.4","0.22","0.0"
"Grapefruit juice","Grapefruit juice, 100%, canned, bottled or in a carton","61201220","2","20","1","7.59","1","7.7","0.2","10","0","0.253","0.55","0","0.02","0.1","7.72","0.062","90.9","0.093","0.175","0.082","0.7","16","0.032","0.07","10","17","141","1","0.04","2","0.0","0.0","39.4","0.22","0.0"
"Grapefruit juice","Grapefruit juice, 100%, with calcium added","61201225","3","188","5","7.74","0","6.4","0.3","14","297","0.2","0.51","0","0.03","0.0","7.96","0.038","90.77","0.16","0.296","0.173","0.68","146","0.026","0.06","9","16","132","2","0.04","16","0.0","0.044","22.2","0.2","0.0"
"Grapefruit juice","Grapefruit juice,100%, frozen, reconstituted","61201620","2","4","1","9.66","0","6.9","0.1","10","0","0.216","0.55","0","0.022","0.1","9.55","0.041","89.3","0.018","0.032","0.018","0.13","10","0.04","0.14","11","14","135","4","0.06","1","0.0","0.043","33.5","0.04","0.0"
"Lemon juice","Lemon juice, 100%, NS as to form","61204000","0","1","4","6.9","0","5.1","0.3","15","0","0.091","0.35","0","0.015","0.1","2.52","0.024","92.31","0.006","0.021","0.04","0.24","6","0.016","0.08","6","8","103","1","0.05","0","0.0","0.046","38.7","0.15","0.0"
"Lemon juice","Lemon juice, 100%, freshly squeezed","61204010","0","1","4","6.9","0","5.1","0.3","15","0","0.091","0.35","0","0.015","0.1","2.52","0.024","92.31","0.006","0.021","0.04","0.24","6","0.016","0.08","6","8","103","1","0.05","0","0.0","0.046","38.7","0.15","0.0"
"Lemon juice","Lemon juice, 100%, canned or bottled","61204200","0","0","40","5.62","0","5.1","0.7","11","0","0.18","0.45","0","0.017","0.1","1.53","0.021","93.64","0.006","0.017","0.027","0.07","10","0.018","0.06","7","9","109","24","0.19","2","0.0","0.037","14.3","0.23","0.1"
"Lime juice","Lime juice, 100%, NS as to form","61207000","0","30","0","8.42","0","5.1","0.4","0","0","0.142","0.42","0","0.015","0.1","1.69","0.025","90.79","0.008","0.023","0.008","0.07","14","0.027","0.09","8","14","117","2","0.08","2","0.0","0.038","30.0","0.22","0.6"
"Lime juice","Lime juice, 100%, freshly squeezed","61207010","0","30","0","8.42","0","5.1","0.4","0","0","0.142","0.42","0","0.015","0.1","1.69","0.025","90.79","0.008","0.023","0.008","0.07","14","0.027","0.09","8","14","117","2","0.08","2","0.0","0.038","30.0","0.22","0.6"
"Lime juice","Lime juice, 100%, canned or bottled","61207200","0","10","0","6.69","0","5.1","0.4","0","0","0.163","0.25","0","0.003","0.1","1.37","0.033","92.52","0.022","0.064","0.026","0.23","12","0.03","0.23","7","10","75","16","0.06","1","0.0","0.027","6.4","0.12","0.5"
"Orange juice","Orange juice, 100%, NFS","61210000","8","8","27","11.45","0","6.2","0.3","27","0","0.28","0.68","0","0.039","0.1","8.31","0.046","87.22","0.022","0.03","0.014","0.12","56","0.042","0.13","11","28","178","2","0.07","2","0.0","0.076","33.6","0.2","0.0"
"Orange juice","Orange juice, 100%,  freshly squeezed","61210010","6","33","169","10.4","0","6.2","0.2","115","0","0.4","0.7","0","0.03","0.1","8.4","0.09","88.3","0.036","0.04","0.024","0.2","11","0.044","0.2","11","17","200","1","0.05","10","0.0","0.04","50.0","0.04","0.1"
"Orange juice","Orange juice, 100%, canned, bottled or in a carton","61210220","8","8","27","11.54","0","6.2","0.3","27","0","0.28","0.68","0","0.039","0.1","8.31","0.046","87.22","0.022","0.03","0.014","0.12","11","0.042","0.13","11","17","178","2","0.07","2","0.0","0.076","33.6","0.2","0.0"
"Orange juice","Orange juice, 100%, with calcium added, canned, bottled or in a carton","61210250","8","8","27","11.27","0","6.2","0.3","27","0","0.28","0.68","0","0.039","0.1","8.31","0.046","87.22","0.022","0.03","0.014","0.12","140","0.042","0.13","11","47","178","2","0.07","2","0.0","0.076","33.6","0.2","0.0"
"Orange juice","Orange juice, 100%, frozen, reconstituted","61210620","5","15","55","10.04","0","5.7","0.3","95","0","0.312","0.68","0","0.05","0.1","8.47","0.078","88.67","0.014","0.018","0.017","0.07","13","0.024","0.09","11","17","180","5","0.05","4","0.0","0.074","41.3","0.17","0.1"
"Orange juice","Orange juice, 100%, frozen, not reconstituted","61210720","19","53","191","35.19","0","20.0","1.0","333","1","1.093","2.4","0","0.175","0.4","29.68","0.275","60.57","0.05","0.063","0.059","0.25","38","0.059","0.33","35","61","629","7","0.16","13","0.0","0.26","144.8","0.6","0.4"
"Orange juice","Orange juice, 100%, with calcium added, frozen, reconstituted","61210820","5","15","55","9.67","0","5.7","0.3","95","0","0.312","0.68","0","0.05","0.1","8.48","0.079","88.67","0.014","0.018","0.017","0.07","167","0.024","0.09","11","89","180","5","0.05","4","0.0","0.074","41.4","0.17","0.1"
"Tangerine juice","Tangerine juice, 100%","61213220","13","36","203","10.1","0","6.2","0.2","158","0","0.1","0.5","0","0.02","0.1","9.9","0.057","88.9","0.036","0.04","0.024","0.2","18","0.025","0.2","8","14","178","1","0.03","12","0.0","0.042","29.4","0.13","0.0"
"Fruit juice blend","Fruit juice blend, citrus, 100% juice","61213800","3","5","9","12.2","0","3.8","0.2","14","0","0.173","0.41","0","0.025","0.1","10.57","0.04","87.24","0.009","0.024","0.011","0.08","8","0.034","0.18","10","11","150","4","0.06","1","0.0","0.061","40.7","0.07","0.1"
"Fruit juice blend","Fruit juice blend, citrus, 100% juice, with calcium added","61213900","8","8","27","11.27","0","6.2","0.3","27","0","0.28","0.68","0","0.039","0.1","8.31","0.046","87.22","0.022","0.03","0.014","0.12","140","0.042","0.13","11","47","178","2","0.07","2","0.0","0.076","33.6","0.2","0.0"
"Fruit mixture","Fruit mixture, dried","62101050","1","303","3","78.62","0","11.8","4.8","47","0","1.006","2.28","0","0.087","0.9","66.33","0.065","17.22","0.153","0.111","0.104","0.62","39","0.219","1.3","24","64","531","32","0.28","25","0.0","0.146","5.5","1.52","5.7"
"Apple","Apple, dried","62101100","0","0","0","65.89","0","17.6","8.7","18","0","0.927","0.93","0","0.159","1.3","57.19","0.0","31.76","0.013","0.093","0.052","0.32","14","0.191","1.4","16","38","450","87","0.2","0","0.0","0.125","3.9","0.53","3.0"
"Apricot","Apricot, dried","62104100","0","2163","0","62.64","0","13.9","7.3","0","0","2.589","3.39","0","0.074","2.2","53.44","0.015","30.89","0.074","0.074","0.017","0.51","55","0.343","2.66","32","71","1162","10","0.39","180","0.0","0.143","1.0","4.33","3.1"
"Blueberries","Blueberries, dried","62105000","0","84","0","80.0","0","18.5","7.5","208","0","1.154","2.5","0","0.127","0.6","67.5","0.092","14.8","0.405","1.3","0.2","2.5","19","0.16","0.9","18","36","214","3","0.49","7","0.0","0.152","23.8","2.35","59.4"
"Cherries","Cherries, dried","62106000","0","1697","0","80.45","0","14.7","2.5","173","0","0.867","1.25","0","0.101","0.4","67.15","0.058","16.6","0.177","0.194","0.146","0.73","38","0.229","0.68","22","36","376","13","0.25","141","0.0","0.101","19.3","0.17","5.1"
"Banana chips","Banana chips","62107200","32","34","0","58.4","0","21.3","7.7","46","0","0.71","2.3","0","0.017","1.5","35.34","0.085","4.3","1.95","0.63","28.97","33.6","18","0.205","1.25","76","56","536","6","0.75","4","0.0","0.26","6.3","0.24","1.3"
"Currants","Currants, dried","62108100","1","43","1","76.98","0","10.6","4.4","0","0","1.615","3.43","0","0.142","0.7","62.28","0.16","17.6","0.021","0.047","0.085","0.22","88","0.298","1.88","36","99","777","43","0.37","4","0.0","0.296","4.7","0.11","3.3"
"Cranberries","Cranberries, dried","62109100","0","27","0","82.8","0","8.3","5.3","138","0","0.548","0.17","0","0.028","0.6","72.56","0.013","15.79","0.298","0.182","0.088","1.09","9","0.063","0.39","4","8","49","5","0.1","2","0.0","0.038","0.2","2.1","7.6"
"Date","Date","62110100","0","6","0","75.03","0","6.3","8.0","75","0","1.274","2.45","0","0.066","3.0","63.35","0.052","20.53","0.036","0.019","0.032","0.39","39","0.206","1.02","43","62","656","2","0.29","0","0.0","0.165","0.4","0.05","2.7"
"Fig","Fig, dried","62113100","0","6","0","63.9","0","15.8","9.8","32","0","0.619","3.3","0","0.082","0.6","47.9","0.085","30.0","0.159","0.345","0.144","0.92","162","0.287","2.03","68","67","680","10","0.66","0","0.0","0.106","1.2","0.36","15.6"
"Mango","Mango, dried","62114050","11","786","29","78.58","0","23.7","2.4","52","0","2.0","2.45","0","0.085","2.1","66.27","0.062","16.6","0.439","0.222","0.287","1.18","0","0.3","0.23","20","50","279","162","0.3","67","0.0","0.334","42.3","4.02","13.2"
"Papaya","Papaya, dried","62114110","3","364","782","75.43","0","16.2","4.5","118","2428","0.853","1.25","0","0.073","1.9","67.55","0.043","21.42","0.191","0.154","0.215","0.84","54","0.123","0.69","56","27","484","22","0.22","62","0.0","0.091","32.4","0.8","6.9"
"Peach","Peach, dried","62116100","3","1074","444","61.33","0","12.7","8.2","559","0","4.375","3.61","0","0.212","0.5","41.74","0.002","31.8","0.278","0.367","0.082","0.76","28","0.364","4.06","42","119","996","7","0.57","108","0.0","0.067","4.8","0.19","15.7"
